,full_name,selling_price,year,km_driven,fuel_type,transmission_type,mileage,engine
6943,Mahindra Bolero 2011-2019,6.0,2014,140000,Diesel,Manual,15.96,2523
6944,Hyundai i20 1.2,7.5,2017,18000,Petrol,Manual,18.6,1197
6945,Mahindra Bolero 2011-2019,3.9,2013,65000,Diesel,Manual,15.96,2523
6946,Honda City i,6.9,2015,56000,Diesel,Manual,25.1,1498
6947,Hyundai i20 1.2,3.75,2010,64000,Petrol,Manual,18.5,1197
6948,Maruti Swift VXI,6.0,2019,5000,Petrol,Manual,21.21,1197
6949,BMW 3 Series,9.95,2012,66000,Diesel,Automatic,16.07,1995
6950,Honda City i,8.0,2015,20000,Petrol,Automatic,18.0,1497
6951,Volkswagen Vento 1.6,5.9,2013,49000,Petrol,Manual,16.09,1598
6952,Ford Ecosport 2015-2021,8.6,2018,40000,Petrol,Manual,17.0,1497
6953,Maruti Celerio ZXI,4.75,2017,28960,Petrol,Automatic,23.1,998
6954,Volkswagen Vento Petrol,3.5,2013,80000,Petrol,Manual,15.04,1598
6955,Maruti Baleno Alpha,7.9,2017,40000,Petrol,Manual,21.4,1197
6956,Maruti Ciaz AT,7.1,2017,59000,Petrol,Automatic,19.12,1373
6957,Ford Ecosport 2015-2021,9.45,2018,22506,Petrol,Manual,17.0,1497
6958,Hyundai Verna 1.6,7.25,2016,40125,Petrol,Manual,17.01,1591
6959,Hyundai Grand i10,4.5,2018,35000,Petrol,Manual,18.9,1197
6960,Hyundai Santro Sportz,4.6,2019,10000,Petrol,Manual,20.3,1086
6961,Honda City 1.5,6.0,2010,25000,Petrol,Automatic,16.8,1497
6962,Ford Figo Diesel,4.45,2015,67362,Diesel,Manual,20.0,1399
6963,Hyundai i20 1.4,4.5,2012,113000,Diesel,Manual,23.0,1396
6964,Mahindra Scorpio 1.99,9.0,2015,110000,Diesel,Manual,15.4,1997
6965,Maruti Alto 800,2.99,2018,31243,CNG,Manual,33.44,796
6966,Hyundai i20 Sportz,7.0,2020,20000,Petrol,Automatic,19.65,1197
6967,Maruti Swift Dzire,5.3,2015,35000,Petrol,Manual,20.85,1197
6968,Hyundai i10 Magna,1.85,2010,70000,Petrol,Manual,19.81,1086
6969,Maruti Swift VXI,5.8,2018,18000,Petrol,Manual,22.0,1197
6970,Tata Tiago 1.2,5.45,2018,35505,Petrol,Manual,23.84,1199
6971,Hyundai i20 2015-2017,7.0,2016,60000,Diesel,Manual,22.54,1396
6972,Mahindra XUV500 W8,8.25,2013,95000,Diesel,Manual,15.1,2179
6973,Mahindra Thar CRDe,8.25,2016,5000,Diesel,Manual,16.55,2498
6974,Honda Amaze S,3.95,2015,92707,Diesel,Manual,25.8,1498
6975,Mahindra Thar CRDe,8.5,2018,40000,Diesel,Manual,16.55,2498
6976,Honda Amaze SX,6.5,2019,15787,Petrol,Manual,18.0,1198
6977,Maruti Ertiga VXI,6.25,2015,68532,CNG,Manual,22.8,1373
6978,Honda City i-DTEC,5.91,2014,56664,Diesel,Manual,25.6,1498
6979,Ford Figo Diesel,2.85,2014,67700,Diesel,Manual,20.0,1399
6980,Honda Jazz 1.2,8.25,2019,12000,Petrol,Manual,18.7,1199
6981,Maruti Celerio VXI,4.49,2014,29000,Petrol,Automatic,23.1,998
6982,Volkswagen Polo 2015-2019,6.99,2016,32555,Petrol,Automatic,17.21,1197
6983,Mahindra Scorpio S2,8.0,2015,100000,Diesel,Manual,15.4,2523
6984,Hyundai i20 1.2,6.0,2017,70650,Petrol,Manual,18.6,1197
6985,Hyundai i20 Diesel,6.5,2018,90000,Diesel,Manual,22.54,1396
6986,Maruti Wagon R,2.9,2012,54000,Petrol,Manual,18.9,998
6987,Hyundai Santro Sportz,5.0,2019,8000,Petrol,Manual,20.3,1086
6988,Mahindra Bolero SLE,3.78,2011,73625,Diesel,Manual,13.6,2523
6989,Mercedes-Benz C-Class C,8.5,2011,40000,Petrol,Automatic,11.74,1796
6990,Hyundai Elantra CRDi,9.5,2012,90000,Diesel,Manual,22.7,1582
6991,Ford Ecosport 2015-2021,5.9,2016,62131,Diesel,Manual,21.7,1498
6992,Mahindra KUV 100,4.5,2016,23521,Petrol,Manual,18.15,1198
6993,Ford Ecosport 2015-2021,8.0,2015,55375,Diesel,Manual,22.77,1498
6994,Hyundai i10 Sportz,3.0,2014,27123,Petrol,Manual,20.36,1197
6995,Hyundai Grand i10,4.95,2015,29000,Petrol,Manual,18.9,1197
6996,Hyundai Grand i10,5.0,2014,40000,Petrol,Manual,18.9,1197
6997,Maruti Swift AMT,6.2,2018,16000,Petrol,Automatic,22.0,1197
6998,Hyundai Elantra CRDi,9.35,2016,46000,Diesel,Automatic,22.7,1582
6999,Maruti Swift Dzire,6.3,2019,50000,Petrol,Manual,21.21,1197
7000,Mahindra XUV500 W8,8.25,2012,120456,Diesel,Manual,15.1,2179
7001,Honda City 1.5,5.0,2013,65000,Petrol,Manual,17.0,1497
7002,Maruti Swift Dzire,5.85,2015,43290,Petrol,Manual,20.85,1197
7003,Hyundai i20 2015-2017,4.6,2014,44000,Diesel,Manual,22.54,1396
7004,Hyundai i20 2015-2017,5.5,2017,35000,Petrol,Manual,18.6,1197
7005,Hyundai Verna 1.6,7.0,2015,75000,Petrol,Automatic,15.74,1591
7006,Maruti Celerio VXI,4.35,2015,76400,Petrol,Automatic,23.1,998
7007,Hyundai i20 Asta,2.75,2009,85000,Petrol,Manual,17.0,1197
7008,Maruti Eeco 5,4.1,2020,8200,Petrol,Manual,16.11,1196
7009,Hyundai i20 2015-2017,4.35,2012,74508,Diesel,Manual,22.54,1396
7010,Honda Amaze V,8.95,2018,3919,Diesel,Automatic,23.8,1498
7011,Tata Tiago 1.2,5.25,2017,11300,Petrol,Automatic,23.84,1199
7012,Volkswagen Polo GT,9.72,2018,26193,Petrol,Automatic,17.21,1197
7013,Hyundai Grand i10,4.9,2018,25000,Petrol,Manual,18.9,1197
7014,Honda City i,5.8,2014,82911,Diesel,Manual,26.0,1498
7015,Honda City 1.5,3.25,2010,65000,Petrol,Manual,17.0,1497
7016,Hyundai i20 1.4,9.4,2019,15500,Diesel,Manual,22.54,1396
7017,Honda Amaze S,3.75,2013,64000,Diesel,Manual,25.8,1498
7018,Maruti Swift Dzire,6.0,2019,11000,Petrol,Manual,21.21,1197
7019,Honda City i-VTEC,8.0,2018,41000,Petrol,Manual,17.4,1497
7020,Honda Civic 1.8,3.5,2008,60000,Petrol,Manual,13.5,1799
7021,Hyundai i20 1.4,2.0,2010,78500,Diesel,Manual,23.0,1396
7022,Ford Aspire 1.2,4.3,2016,43652,Petrol,Manual,18.16,1196
7023,Maruti Swift VXI,3.15,2012,126000,Petrol,Manual,18.6,1197
7024,Hyundai Verna 1.6,8.0,2013,80000,Diesel,Manual,22.32,1582
7025,Mahindra Scorpio 1.99,9.0,2015,120000,Diesel,Manual,15.4,1997
7026,Honda City i,5.05,2014,68000,Diesel,Manual,26.0,1498
7027,Maruti Ertiga ZXI,5.95,2014,46000,Petrol,Manual,19.01,1462
7028,Ford Freestyle Titanium,6.8,2018,30000,Petrol,Manual,19.0,1194
7029,Maruti Alto 800,1.85,2013,35000,Petrol,Manual,22.74,796
7030,Honda City i,6.2,2015,90000,Diesel,Manual,26.0,1498
7031,Mahindra XUV500 W8,7.8,2014,90000,Diesel,Manual,15.1,2179
7032,Maruti Swift VXI,3.5,2010,36000,Petrol,Manual,16.6,1197
7033,Maruti Alto 800,2.9,2017,50000,Petrol,Manual,24.7,796
7034,Mahindra XUV500 W8,8.25,2012,74000,Diesel,Manual,15.1,2179
7035,Maruti Celerio VXI,4.68,2017,17210,Petrol,Automatic,23.1,998
7036,Renault KWID 1.0,3.7,2017,15000,Petrol,Manual,23.01,999
7037,Honda City i-VTEC,7.9,2017,29000,Petrol,Manual,17.4,1497
7038,Hyundai Verna 1.6,5.3,2011,110000,Diesel,Manual,22.32,1582
7039,Hyundai i20 1.2,6.85,2017,11577,Petrol,Manual,18.6,1197
7040,Hyundai i20 Asta,4.3,2013,64321,Petrol,Manual,18.5,1197
7041,Maruti Celerio VXI,4.15,2016,67000,Petrol,Automatic,23.1,998
7042,Maruti Eeco CNG,4.75,2018,14917,CNG,Manual,21.94,1196
7043,Maruti Alto 800,4.0,2020,5000,Petrol,Manual,22.05,796
7044,Maruti Alto 800,3.5,2018,58000,CNG,Manual,33.44,796
7045,Volkswagen Polo Select,7.45,2018,7000,Petrol,Manual,16.47,1198
7046,Hyundai Grand i10,4.2,2016,45500,Petrol,Manual,18.9,1197
7047,Tata Tiago 1.2,4.0,2017,30000,Petrol,Manual,23.84,1199
7048,Mahindra Thar CRDe,7.95,2017,42000,Diesel,Manual,16.55,2498
7049,Maruti Celerio VXI,4.0,2017,60000,Petrol,Manual,23.1,998
7050,Hyundai Verna 1.6,3.75,2013,80000,Petrol,Manual,17.01,1591
7051,Ford Figo Diesel,2.4,2012,80000,Diesel,Manual,20.0,1399
7052,Maruti Alto 800,2.6,2015,15200,Petrol,Manual,22.74,796
7053,Hyundai Grand i10,4.75,2014,35000,Petrol,Manual,18.9,1197
7054,Mahindra Bolero 2011-2019,5.1,2013,120000,Diesel,Manual,15.96,2523
7055,Honda Civic 1.8,3.2,2010,77000,Petrol,Manual,13.5,1799
7056,Hyundai Creta 1.6,9.4,2018,12000,Petrol,Manual,15.29,1591
7057,Maruti Baleno Alpha,7.7,2019,15000,Petrol,Automatic,21.4,1197
7058,Mahindra XUV500 2011-2015,8.75,2012,80000,Diesel,Manual,15.1,2179
7059,Hyundai i20 1.4,8.61,2019,16000,Diesel,Manual,22.54,1396
7060,Renault KWID RXT,3.5,2017,18000,Petrol,Manual,25.17,799
7061,Maruti Swift Dzire,7.45,2017,3700,Petrol,Automatic,21.21,1197
7062,Hyundai Verna CRDi,2.6,2009,74475,Diesel,Manual,16.8,1493
7063,Hyundai Verna SX,8.85,2018,28246,Petrol,Manual,17.7,1497
7064,Honda City i,6.6,2015,85118,Petrol,Automatic,18.0,1497
7065,Honda City V,8.7,2018,20000,Petrol,Manual,17.8,1498
7066,Maruti Wagon R,2.4,2012,40000,Petrol,Manual,18.9,998
7067,Maruti Wagon R,3.55,2012,58700,Petrol,Manual,21.79,998
7068,Mahindra XUV500 W4,6.75,2015,50000,Diesel,Manual,15.1,2179
7069,Maruti Swift LXI,3.8,2016,46000,Petrol,Manual,20.4,1197
7070,Maruti Alto 800,3.65,2020,7000,Petrol,Manual,22.05,796
7071,Tata Nexon 1.5,7.9,2018,69000,Diesel,Manual,21.5,1497
7072,Hyundai i20 Asta,6.85,2015,94532,Diesel,Manual,22.54,1396
7073,Ford Aspire 1.5,5.5,2016,111000,Diesel,Manual,25.83,1498
7074,Maruti Alto 800,3.0,2018,25000,Petrol,Manual,24.7,796
7075,Maruti Swift VXI,4.5,2016,30000,Petrol,Manual,21.21,1197
7076,Maruti Wagon R,2.3,2012,50000,Petrol,Manual,18.9,998
7077,Ford Figo Petrol,3.15,2012,32000,Petrol,Manual,15.6,1196
7078,Maruti Ignis Sigma,4.65,2017,35318,Petrol,Manual,20.89,1197
7079,Maruti Swift ZXI,6.35,2015,47529,Petrol,Manual,21.21,1197
7080,Maruti Eeco 5,3.75,2015,49000,CNG,Manual,15.1,1196
7081,Tata Tigor XZ,7.4,2019,5000,Petrol,Manual,20.3,1199
7082,Hyundai Verna 1.6,8.75,2016,52000,Diesel,Manual,23.9,1582
7083,Honda City i,8.75,2017,27000,Petrol,Manual,17.8,1497
7084,Hyundai Creta 1.6,8.8,2016,60000,Diesel,Manual,19.67,1582
7085,Maruti Wagon R,3.0,2012,35000,Petrol,Manual,18.9,998
7086,Hyundai Creta 1.6,9.45,2016,46432,Petrol,Manual,15.8,1591
7087,Mahindra Scorpio 2009-2014,5.25,2013,54000,Diesel,Manual,14.0,2523
7088,Hyundai i10 Sportz,3.15,2012,49000,Petrol,Automatic,16.95,1197
7089,Maruti Swift AMT,6.75,2018,26000,Petrol,Automatic,22.0,1197
7090,Tata Nexon 1.2,6.5,2017,20000,Petrol,Manual,17.0,1198
7091,Maruti Swift Dzire,3.85,2015,120000,Petrol,Manual,20.85,1197
7092,Mahindra XUV500 W8,7.75,2012,74000,Diesel,Manual,15.1,2179
7093,Maruti Wagon R,4.85,2018,77000,CNG,Manual,26.6,998
7094,Maruti Swift Dzire,4.6,2014,57028,Petrol,Manual,21.21,1197
7095,Mercedes-Benz C-Class 220,6.75,2006,100000,Diesel,Manual,15.8,2148
7096,Volkswagen Vento Petrol,3.75,2010,55000,Petrol,Manual,15.04,1598
7097,Hyundai Grand i10,5.85,2017,10000,Petrol,Automatic,18.9,1197
7098,Volkswagen Polo 2015-2019,7.4,2016,40000,Petrol,Automatic,17.21,1197
7099,Volkswagen Polo Petrol,2.75,2010,51000,Petrol,Manual,16.47,1198
7100,Maruti Swift VXI,5.5,2019,5000,Petrol,Manual,21.21,1197
7101,Maruti Swift Dzire,2.5,2010,52000,Petrol,Manual,17.5,1298
7102,Maruti Baleno Alpha,7.31,2018,14000,Petrol,Manual,21.4,1197
7103,Hyundai i20 Asta,4.9,2015,90000,Petrol,Manual,18.6,1197
7104,Ford Aspire Titanium,6.0,2016,80000,Diesel,Manual,26.1,1498
7105,Hyundai Verna 1.6,9.5,2017,50000,Petrol,Manual,17.01,1591
7106,Hyundai Grand i10,4.85,2014,65000,Petrol,Automatic,18.9,1197
7107,Maruti Wagon R,1.85,2005,96000,Petrol,Manual,18.9,998
7108,Maruti Swift Dzire,5.3,2015,38000,Petrol,Manual,21.21,1197
7109,Honda Jazz 1.2,6.11,2017,41615,Petrol,Manual,18.7,1199
7110,Maruti Wagon R,5.17,2019,22000,CNG,Manual,26.6,998
7111,Ford Figo Diesel,2.75,2014,110000,Diesel,Manual,20.0,1399
7112,Mahindra XUV500 W8,5.5,2013,58000,Diesel,Manual,15.1,2179
7113,Honda Amaze S,4.5,2015,120000,Diesel,Manual,25.8,1498
7114,Maruti Swift VXI,4.9,2016,58000,Petrol,Manual,20.4,1197
7115,Mahindra XUV500 W8,9.25,2015,80000,Diesel,Manual,15.1,2179
7116,Maruti Baleno Alpha,5.5,2016,40000,Petrol,Manual,21.4,1197
7117,Maruti Ertiga VXI,8.11,2017,27000,CNG,Manual,17.5,1373
7118,Volkswagen Polo 2015-2019,6.95,2015,47700,Petrol,Automatic,17.21,1197
7119,Maruti Ignis 1.2,5.09,2018,38000,Petrol,Manual,20.89,1197
7120,Honda Amaze S,3.0,2014,120000,Diesel,Manual,25.8,1498
7121,Maruti Celerio VXI,2.4,2015,110000,Petrol,Manual,23.1,998
7122,Skoda Rapid 1.6,5.75,2014,65000,Petrol,Manual,15.0,1598
7123,Maruti Wagon R,3.2,2016,50000,CNG,Manual,26.6,998
7124,Maruti Ignis 1.2,5.5,2017,32334,Petrol,Automatic,20.89,1197
7125,Volkswagen Polo Petrol,6.5,2014,20000,Petrol,Manual,16.47,1198
7126,Maruti Swift Dzire,5.8,2017,40000,Petrol,Manual,20.85,1197
7127,BMW 3 Series,9.0,2010,60000,Diesel,Automatic,13.2,1995
7128,Ford Ecosport 2015-2021,7.25,2016,125000,Diesel,Manual,22.77,1498
7129,Hyundai i20 Sportz,5.5,2016,19000,Petrol,Manual,18.6,1197
7130,Hyundai i20 1.2,7.95,2018,11000,Petrol,Manual,18.6,1197
7131,Tata Tiago 1.2,5.0,2019,15000,Petrol,Manual,23.84,1199
7132,Datsun GO Plus,2.8,2015,110000,Petrol,Manual,19.44,1198
7133,Hyundai i20 2015-2017,5.46,2017,50000,Petrol,Manual,18.6,1197
7134,Hyundai Grand i10,6.65,2018,1700,Petrol,Manual,18.9,1197
7135,Hyundai i20 Magna,3.4,2010,56660,Petrol,Manual,18.5,1197
7136,Maruti Wagon R,4.0,2015,40000,Petrol,Manual,20.51,998
7137,Honda City i,6.15,2016,62000,Diesel,Manual,26.0,1498
7138,Volkswagen Polo 1.2,6.35,2018,16000,Petrol,Manual,16.2,1199
7139,Honda City i,7.7,2016,80634,Petrol,Automatic,18.0,1497
7140,Honda City 1.5,1.75,2008,110000,Petrol,Manual,17.0,1497
7141,Maruti Alto 800,3.5,2020,10000,Petrol,Manual,22.05,796
7142,Maruti Swift Dzire,5.75,2017,42000,Petrol,Manual,22.0,1197
7143,Tata Tiago 1.2,5.39,2019,16000,Petrol,Manual,23.84,1199
7144,Hyundai Verna Transform,3.0,2010,25000,Diesel,Manual,16.2,1493
7145,Maruti Celerio ZXI,4.35,2017,54202,Petrol,Automatic,23.1,998
7146,Volkswagen Polo 1.2,6.25,2015,7000,Petrol,Manual,16.47,1198
7147,Ford Ecosport 1.5,6.49,2014,74300,Petrol,Automatic,16.5,1499
7148,Volkswagen Polo 2015-2019,5.43,2017,59894,Petrol,Manual,16.2,1199
7149,Honda Amaze VX,4.65,2015,77000,Diesel,Manual,25.8,1498
7150,Hyundai i20 1.2,4.5,2011,40434,Petrol,Manual,17.0,1197
7151,Skoda Rapid 1.6,4.85,2015,100000,Petrol,Manual,15.0,1598
7152,Hyundai Grand i10,5.9,2019,13900,Petrol,Manual,18.9,1197
7153,Honda City ZXi,3.0,2008,43639,Petrol,Automatic,12.0,1493
7154,Ford Figo Diesel,2.5,2013,60000,Diesel,Manual,20.0,1399
7155,Hyundai i10 Magna,3.99,2013,25981,Petrol,Manual,20.36,1197
7156,Skoda Rapid 1.6,5.7,2014,142000,Petrol,Manual,15.0,1598
7157,Hyundai i20 Sportz,7.0,2019,18000,Petrol,Manual,18.6,1197
7158,Hyundai Grand i10,6.0,2017,37712,Petrol,Automatic,18.9,1197
7159,Maruti Swift Dzire,4.75,2015,58904,Petrol,Manual,22.0,1197
7160,Hyundai Grand i10,5.5,2019,15000,Petrol,Manual,18.9,1197
7161,Skoda Rapid 1.6,5.2,2013,42605,Petrol,Manual,15.0,1598
7162,Hyundai i20 Sportz,5.3,2016,50000,Petrol,Manual,18.6,1197
7163,Mahindra Scorpio SLE,7.45,2014,98000,Diesel,Manual,12.05,2179
7164,Honda Amaze VX,7.25,2016,30685,Diesel,Manual,24.7,1498
7165,Hyundai i20 Sportz,6.64,2017,49000,Petrol,Manual,18.6,1197
7166,Hyundai Elantra CRDi,7.45,2012,78000,Diesel,Automatic,19.5,1582
7167,Ford Ecosport 2015-2021,9.65,2018,32387,Diesel,Manual,22.77,1498
7168,Ford Ecosport 2015-2021,7.75,2016,40000,Petrol,Automatic,15.63,1499
7169,Maruti Wagon R,3.3,2013,63000,Petrol,Manual,21.79,998
7170,Hyundai Verna 1.6,6.25,2015,28789,Petrol,Manual,17.01,1591
7171,Maruti Ciaz VXi,5.4,2015,45000,Petrol,Manual,20.73,1373
7172,Hyundai Verna 1.6,4.2,2013,60000,Petrol,Manual,17.01,1591
7173,Honda City 1.5,3.1,2009,61000,Petrol,Automatic,16.8,1497
7174,Hyundai Grand i10,5.05,2015,21000,Petrol,Manual,18.9,1197
7175,Maruti Baleno Alpha,7.85,2017,26000,Petrol,Manual,21.4,1197
7176,Maruti Swift Dzire,5.6,2014,60000,Petrol,Manual,19.1,1197
7177,Hyundai i20 1.2,3.25,2010,120000,Petrol,Manual,17.0,1197
7178,Hyundai Creta 1.4,8.6,2015,40000,Diesel,Manual,21.38,1396
7179,Ford Ecosport 2015-2021,7.45,2015,55524,Diesel,Manual,22.77,1498
7180,Hyundai i20 2015-2017,5.5,2017,52000,Diesel,Manual,22.54,1396
7181,Ford Figo Diesel,2.25,2012,70000,Diesel,Manual,20.0,1399
7182,Maruti Celerio VXI,3.35,2015,40000,Petrol,Manual,21.63,998
7183,Ford Ecosport 2015-2021,8.0,2016,66000,Diesel,Manual,22.77,1498
7184,Maruti Eeco 5,2.85,2016,37000,CNG,Manual,15.1,1196
7185,Maruti Wagon R,4.25,2017,16000,Petrol,Manual,20.51,998
7186,Maruti Wagon R,5.5,2015,65000,Petrol,Automatic,21.79,998
7187,Hyundai i20 Sportz,5.4,2014,40000,Petrol,Automatic,15.0,1396
7188,Ford Ecosport 2015-2021,7.25,2016,76000,Diesel,Manual,22.77,1498
7189,Hyundai Grand i10,3.4,2015,16560,Petrol,Manual,18.9,1197
7190,Honda City i,6.5,2015,90000,Diesel,Manual,25.1,1498
7191,Hyundai i20 1.2,7.7,2018,25000,Petrol,Manual,18.6,1197
7192,Hyundai Elantra CRDi,6.0,2013,77000,Diesel,Manual,22.7,1582
7193,Volkswagen Polo 1.0,6.5,2019,45000,Petrol,Manual,17.74,999
7194,Honda WR-V i-DTEC,8.5,2017,33456,Diesel,Manual,25.5,1498
7195,Honda City i,5.25,2015,87000,Diesel,Manual,26.0,1498
7196,Renault KWID AMT,4.65,2018,16000,Petrol,Automatic,24.04,999
7197,Renault KWID Climber,4.7,2020,10000,Petrol,Manual,23.01,999
7198,Maruti Baleno Zeta,7.59,2018,10001,Petrol,Automatic,21.4,1197
7199,Maruti Baleno Sigma,5.75,2016,26208,Petrol,Manual,21.01,1197
7200,Honda Amaze S,6.0,2018,78000,Diesel,Manual,24.7,1498
7201,Maruti Alto 800,1.95,2012,52000,Petrol,Manual,24.7,796
7202,Hyundai Grand i10,4.4,2018,58000,Petrol,Automatic,18.9,1197
7203,Maruti Celerio VXI,4.5,2015,52000,Petrol,Automatic,23.1,998
7204,Volkswagen Polo 1.2,5.75,2016,49000,Petrol,Manual,16.2,1199
7205,Tata Tiago 1.2,5.2,2017,25000,Petrol,Automatic,23.84,1199
7206,Maruti Swift LXI,5.2,2018,18600,Petrol,Manual,22.0,1197
7207,Maruti Baleno Alpha,7.1,2018,60000,Petrol,Manual,21.4,1197
7208,Volkswagen Polo 1.2,6.8,2017,26000,Petrol,Manual,16.47,1198
7209,Renault KWID RXT,3.95,2016,14183,Petrol,Manual,22.3,799
7210,Maruti Swift ZXI,4.95,2014,14800,Petrol,Manual,21.21,1197
7211,Honda City i,7.95,2016,77694,Petrol,Manual,17.8,1497
7212,Honda Civic 1.8,3.25,2009,76000,Petrol,Automatic,13.9,1799
7213,Honda Amaze VX,6.67,2018,60000,Diesel,Manual,25.8,1498
7214,Skoda Rapid 1.6,7.75,2018,17000,Petrol,Manual,15.0,1598
7215,Honda Civic 1.8,5.0,2008,90000,Petrol,Automatic,12.9,1799
7216,Mahindra Bolero VLX,3.5,2011,75000,Diesel,Manual,13.6,2523
7217,Hyundai Creta 1.6,7.9,2015,59000,Diesel,Manual,20.5,1582
7218,Maruti Wagon R,1.5,2009,26000,Petrol,Manual,18.9,998
7219,Maruti Swift VXI,6.25,2017,19000,Petrol,Manual,20.4,1197
7220,Maruti Baleno Alpha,7.75,2018,15000,Petrol,Automatic,21.4,1197
7221,Hyundai Grand i10,4.55,2014,24000,Petrol,Automatic,18.9,1197
7222,Hyundai i20 1.2,6.9,2017,34004,Petrol,Manual,18.6,1197
7223,Hyundai Grand i10,5.4,2015,19526,Petrol,Manual,18.9,1197
7224,Maruti Swift Dzire,7.65,2018,14506,Petrol,Automatic,22.0,1197
7225,Maruti Baleno Zeta,7.36,2019,25000,Petrol,Manual,21.4,1197
7226,Maruti Wagon R,3.25,2014,70000,Petrol,Manual,20.51,998
7227,Volkswagen Polo Petrol,2.5,2011,63000,Petrol,Manual,16.47,1198
7228,Maruti Swift Dzire,5.75,2016,63581,Petrol,Manual,20.85,1197
7229,Renault KWID RXT,3.3,2018,25000,Petrol,Manual,25.17,799
7230,Hyundai i10 Magna,1.7,2010,100000,Petrol,Manual,20.36,1197
7231,Volkswagen Polo 2015-2019,7.25,2016,78000,Petrol,Automatic,17.21,1197
7232,Hyundai i10 Sportz,3.25,2010,68000,Petrol,Automatic,16.95,1197
7233,Hyundai Grand i10,5.4,2019,10000,Petrol,Manual,18.9,1197
7234,Maruti Wagon R,2.0,2009,20000,Petrol,Manual,18.9,1061
7235,Maruti Ignis 1.2,5.35,2018,10503,Petrol,Automatic,20.89,1197
7236,Hyundai Verna 1.6,4.0,2012,100000,Diesel,Manual,22.32,1582
7237,Hyundai Grand i10,5.3,2019,10000,Petrol,Manual,18.9,1197
7238,Honda Jazz 1.2,5.5,2017,30000,Petrol,Manual,18.7,1199
7239,Hyundai i20 Sportz,5.25,2015,56490,Diesel,Manual,22.54,1396
7240,Maruti Alto 800,3.25,2014,19000,Petrol,Manual,22.74,796
7241,Hyundai i20 Sportz,2.0,2010,100000,Petrol,Manual,17.0,1197
7242,Honda City 1.5,5.75,2012,58000,Petrol,Manual,17.0,1497
7243,Maruti Ciaz 1.4,8.85,2018,21052,Petrol,Automatic,19.12,1373
7244,Volkswagen Vento 1.6,4.4,2014,68000,Petrol,Manual,15.04,1598
7245,Maruti Wagon R,4.3,2018,40000,Petrol,Manual,20.51,998
7246,Hyundai Grand i10,5.6,2017,9687,Petrol,Manual,18.9,1197
7247,Maruti Celerio VXI,4.8,2016,25000,Petrol,Automatic,23.1,998
7248,Tata Nexon 1.2,6.75,2019,20000,Petrol,Manual,17.0,1198
7249,Volkswagen Vento Petrol,5.0,2012,56527,Petrol,Manual,15.04,1598
7250,Maruti Dzire VXI,5.5,2020,10000,Petrol,Manual,23.26,1197
7251,Honda City i,7.15,2016,56210,Petrol,Manual,17.8,1497
7252,Honda Jazz X,3.25,2012,57000,Petrol,Manual,16.7,1198
7253,Mercedes-Benz E-Class 200,5.0,2006,78000,Petrol,Automatic,10.5,1796
7254,Renault Duster Petrol,9.0,2017,40000,Petrol,Automatic,14.99,1498
7255,Honda Amaze S,4.5,2013,28802,Petrol,Automatic,15.5,1198
7256,Honda Jazz 1.2,6.35,2015,55937,Petrol,Manual,18.7,1199
7257,Honda CR-V 2.0L,4.5,2004,87000,Petrol,Automatic,13.7,1997
7258,Tata Nexon 1.5,7.33,2018,70000,Diesel,Manual,21.5,1497
7259,Maruti S-Presso VXI,5.5,2020,5000,Petrol,Manual,21.7,998
7260,Hyundai Grand i10,5.5,2016,45000,Petrol,Manual,18.9,1197
7261,Hyundai i20 Asta,7.49,2016,64500,Diesel,Manual,22.54,1396
7262,Tata Nexon 1.2,7.0,2019,10000,Petrol,Automatic,17.0,1198
7263,Hyundai Grand i10,6.11,2019,1200,Petrol,Manual,18.9,1197
7264,Hyundai Verna 1.6,9.45,2017,32200,Petrol,Automatic,17.1,1591
7265,Volkswagen Polo 1.2,6.85,2016,31000,Petrol,Manual,16.47,1198
7266,Honda City 1.5,3.0,2010,90000,Petrol,Manual,17.0,1497
7267,Maruti Celerio ZXI,4.0,2016,100000,Petrol,Automatic,23.1,998
7268,Ford Figo Petrol,3.25,2013,46584,Petrol,Manual,15.6,1196
7269,Maruti Ciaz 1.4,9.45,2018,33000,Petrol,Automatic,19.12,1373
7270,Honda Amaze VX,7.85,2019,18005,Petrol,Automatic,18.1,1199
7271,Honda City 1.5,2.6,2009,63000,Petrol,Manual,17.0,1497
7272,Maruti Baleno Delta,5.8,2017,54000,Petrol,Manual,21.4,1197
7273,Hyundai i20 1.4,3.85,2012,53000,Diesel,Manual,21.9,1396
7274,Mahindra Scorpio 1.99,8.0,2017,110000,Diesel,Manual,15.4,1997
7275,Datsun GO Plus,2.95,2015,27000,Petrol,Manual,19.44,1198
7276,Hyundai i20 Magna,4.75,2013,65000,Diesel,Manual,21.9,1396
7277,Ford Figo Diesel,3.65,2013,97358,Diesel,Manual,20.0,1399
7278,Mahindra Scorpio EX,5.5,2013,40000,Diesel,Manual,14.0,2523
7279,Maruti Wagon R,4.35,2018,57000,CNG,Manual,32.52,998
7280,Maruti Baleno Alpha,7.5,2017,43318,Petrol,Automatic,19.56,1197
7281,Maruti Alto 800,3.0,2016,6800,Petrol,Manual,24.7,796
7282,Hyundai i20 2015-2017,5.3,2016,57000,Diesel,Manual,22.54,1396
7283,Honda City i,6.5,2016,46000,Diesel,Manual,26.0,1498
